CLAVEESTAB,n_AUH
0132MS0032,0
0092JI0902,0
0007JS0011,0
0004JI0944,0
4131MS4307,0
0008MS0022,0
4083JI5507,0
0019JS0007,0
0093PP0011,0
0053MS0022,0
0009JI0904,0
0069JI0928,0
0048PP0023,0
4073MS7843,0
0062JU0006,0
0062JI0952,0
0065JI0903,0
4001JI1030,0
0012JS0016,0
0002MS2050,0
0085JI0911,0
4097MS4723,0
0083MS0014,0
4109JI3259,0
4083JI8185,0
4069MS4488,0
0098MS0010,0
0004MS0060,0
4096JI5873,0
4129JI5223,0
0069MT0012,0
0085MS0076,0
0119MS0003,0
0117JM0001,0
0003JI0901,0
0132JI0910,0
4097JI2802,0
4001MS7012,0
0014JS0005,0
0002MT0001,0
0085JI0953,0
0073MS0005,0
0106PP0041,0
4055JI1739,0
0043MT0004,0
0130JI0922,0
0085JI0906,0
0119JI0908,0
0069MS0141,0
0004MS0059,0
0008JI0944,0
0001JI0977,0
4100MS6055,0
0129JI0910,0
0007MC0031,0
0099JI0902,0
4117JI7597,0
4085MS8235,0
0074JS0002,0
4133MS7841,0
0048JI0910,0
0049JI0902,0
4001MS8723,0
4095MS4639,0
0114MS0003,0
0108JI0916,0
4043JI1392,0
0036JS0003,0
0055JI0915,0
4061JI8315,0
4053JI2197,0
0069JU0024,0
3100JM8652,0
0045MS0056,0
4005MS8165,0
4117JI7480,0
4062JI3362,0
0055MS0021,0
4063MS8553,0
0045JI0942,0
0005MT0006,0
0084PP0014,0
0062MS0086,0
0069MS0136,0
0059MS0003,0
4027MS4168,0
4119MS8005,0
4007MS6735,0
0071JI0940,0
0001JI0945,0
0037MC0028,0
0120JI0905,0
0093JI0903,0
0001MS0065,0
3069JI6293,0
4135JI7634,0
0005MS0002,0
0073MS0034,0
0017JI0904,0
4100MS8058,0
0062JI0918,0
0087PP0032,0
0044MS0015,0
0098JI0915,0
4111MS9010,0
0030MS0036,0
0114MS0008,0
0106JI0914,0
0043MS0070,0
0095JI0931,0
0001MS0041,0
4005JI9015,0
0113JI0911,0
0083JI0933,0
0116JI0911,0
4043MS2574,0
0097JI0917,0
4069JI1478,0
0061JS0003,0
0116MS2220,0
4025MS4162,0
0069MS0026,0
0120JI0902,0
3109JM7564,0
0007MS0002,0
0002MS0004,0
4063MA4437,0
0005MT0003,0
4133MS7044,0
4005JI5283,0
4005MS7101,0
4133JI6516,0
3117JI1542,0
3100JI2755,0
0001MS0063,0
0113MS0007,0
4069JI3227,0
4069JI5148,0
0053MS0005,0
4004JI3447,0
0064MS0008,0
0077MS0021,0
0047JI0907,0
0135MT0001,0
0085JI0902,0
0014JI0909,0
0082JI0901,0
4008MS7786,0
4133MS8636,0
4005JI1353,0
4001JI8576,0
0015MS0028,0
0020JS0004,0
0124MS0001,0
0044JI0925,0
4007JI1546,0
0073MS0006,0
0111MS0041,0
4083MS7921,0
0074JI0901,0
0069MS0015,0
0111JI0911,0
0001JI0928,0
0032MS0005,0
4083PP5816,0
0061MS0006,0
0117MT0002,0
0096MS0020,0
4111JI2377,0
4123MS4972,0
4069MS6563,0
4001JI3414,0
4032JI8919,0
0077MS3201,0
4095JU7413,0
0052JI0908,0
0133MS0042,0
0001MT0007,0
4062JI3068,0
0100MS0060,0
4111JI2041,0
0010JI0902,0
4132JI5448,0
0095MS0006,0
4100MS8120,0
0073JI0932,0
0013MS0006,0
0131JV0003,0
0062MS0004,0
0099MA0001,0
0137PP0002,0
4008JI1825,0
0070JI0907,0
0097MT0005,0
0063MS0013,0
0027PP0004,0
0081MS0010,0
0025MS0007,0
0004MS0011,0
0064MS0005,0
0085MS0077,0
4045MT4281,0
0071MS0003,0
4107JI6225,0
4020JI2183,0
0073JI0947,0
0136MT0001,0
4116MS8975,0
0077JI0924,0
0085MS0032,0
0028JS0009,0
3069JI6299,0
0016MS0012,0
0062MS0006,0
0075JI0902,0
0049MS0010,0
0060PP0010,0
0072JS0002,0
4083JI8218,0
0133MS0037,0
0096MT0004,0
0052MT0001,0
0102MS0002,0
0129MS0010,0
0029JI0901,0
0010MS3071,0
0030JI0920,0
0077MT0002,0
0007JI0907,0
0097MS3061,0
0052MA3012,0
0057JS0002,0
4077MS4543,0
0016MS0011,0
4117MT4950,0
0120MS0002,0
0079PP0023,0
0001MS0033,0
4113MS4025,0
0085MS0033,0
4100MS4750,0
0036PP0002,0
0001JI0978,0
4130JI1303,0
4047MT3302,0
4133MS5704,0
4004JI3484,0
0003PP0025,0
0090JS0006,0
0111MS0050,0
4109JI1644,0
4071MS6768,0
4032JI1903,0
4116JI2414,0
0106PP0012,0
4135JI5292,0
0007JS0012,0
4047JI2392,0
4015JI2324,0
4063JI2635,0
0083MS0002,0
0077JI0921,0
3096JI2164,0
4089MS4630,0
0063JI0926,0
0089MS0001,0
4111JI3045,0
0014JI0908,0
0063MS0012,0
0102MT0003,0
0135MS0015,0
0008JI0929,0
0106PP0009,0
0005MS0035,0
0079JI0906,0
0129JI0911,0
0117MS0012,0
4116MS8990,0
4085MS6823,0
4109MS3437,0
0062MT0006,0
0026JS0005,0
4119MS4964,0
0098JI0913,0
4096JI8420,0
0070JI0917,0
0061MC0016,0
0103JI0901,0
0105MS0002,0
0032MS0029,0
4136MS7971,0
0116MS0013,0
4069JI1781,0
0127JI0902,0
4083MS7903,0
0100JI0928,0
0008MS0015,0
0040PP0006,0
0137JI0901,0
0117JI0911,0
0119MS0051,0
4114MS7680,0
4035MS4207,0
0100JI0906,0
0135JI0908,0
0061MS3031,0
0045JI0937,0
0025JI0903,0
0025PP0045,0
0115PP0012,0
0069MS0128,0
4026MA5004,0
0043MS0040,0
4131JI8313,0
0130JI0908,0
0015MS0024,0
0062MS0032,0
3135JI2228,0
0081JI0919,0
4085JI3118,0
0097PP0009,0
4001JI8984,0
0062MS0077,0
4069JI3888,0
3069JI6285,0
0052JI0904,0
0117MS0037,0
0036JI0901,0
0005JI0929,0
4116MS8905,0
4001MS3407,0
4062MS8339,0
3116JI8481,0
0098JI0909,0
4112MS4905,0
0021JI0901,0
0135JU0001,0
4004MS4622,0
4097JI1685,0
0011MT0001,0
0001MS0017,0
0119JI0905,0
0053MS0023,0
4069JI8753,0
0073MS0084,0
0023JI0907,0
4069MS6971,0
0043JI0946,0
4083MS7896,0
4015MS4147,0
0023PP0016,0
0004JI0913,0
0135MS0010,0
0095JI0932,0
0030MS0041,0
0009JI0906,0
4063MS8549,0
0077PP0016,0
4062MT4405,0
0018JS0004,0
0016MS0004,0
4069MS6691,0
4081MS4560,0
4043JI2532,0
0123JI0920,0
0112MS0014,0
0058JI0907,0
0054PP0019,0
0025JS0013,0
4135MS5698,0
0111JI0903,0
4131MS8436,0
4109MS7817,0
0100MS0062,0
4004MS7768,0
0084PP0026,0
4015JI6061,0
0019JM0001,0
0076MS0014,0
0099JI0909,0
3111JI6422,0
3001JI1229,0
4001MS8981,0
0099JI0906,0
4044MS7912,0
4130JI9151,0
4135JI1637,0
4100JI1452,0
4069JI6465,0
4119MS6811,0
4107JI6229,0
0117MS3191,0
4061MS8442,0
0093JS0009,0
4100MS4735,0
0100JI0915,0
4021MS7789,0
0056MS0001,0
0132JI0919,0
0015JI0910,0
0018JI0902,0
4005JI1448,0
0043JI0934,0
4083MS8978,0
0062JI0950,0
0135JI0901,0
0031MS3051,0
4053JI6329,0
0106JS0017,0
0078MS0002,0
0110PP0045,0
0115JI0901,0
0085MS0042,0
4008JI1597,0
0083MS0031,0
4044MS7907,0
4069MS6630,0
0064MS3012,0
4070JI1750,0
0136JI0917,0
0040PP0005,0
0085JI0937,0
4094MS4637,0
0120MS0001,0
0035JI0902,0
0031MS0003,0
4001MS8679,0
0007MS0001,0
0033MS0002,0
4085JI1471,0
0043MS0006,0
4071MS6725,0
0054MA0001,0
0133MS0027,0
4083MS6023,0
0062MS0060,0
0047MT0003,0
0025JS0009,0
4096JI6206,0
0069MT0011,0
4069JI2321,0
0013JI0909,0
0069MS0158,0
0032MS0028,0
4062JM7483,0
0011JI0904,0
0023JS0001,0
4119JI1393,0
0011JI0901,0
0121PP0007,0
0088JS0003,0
0128JI0902,0
0036JI0902,0
0022JI0902,0
4083JI6095,0
4028MS7797,0
4055JI9008,0
4008JI2103,0
4083JI2785,0
0131MS0034,0
4044JI1425,0
0119JI0929,0
0105MS0003,0
0078JI0911,0
0087MC0005,0
0001JI0940,0
0028JI0907,0
0026JS0011,0
0002JI0903,0
0062MS0035,0
0073MS0058,0
0004JI0904,0
0036MS0005,0
0073MS0003,0
0001MT0005,0
0083JI0931,0
0131MS0020,0
4100MS4758,0
4109MS8175,0
0065PP0005,0
0033MS0006,0
0132MS0035,0
4109JI3042,0
0123MS0003,0
0095MS0015,0
0008JI0947,0
0045JI0915,0
0032MS0016,0
0069JI0958,0
4117MS7860,0
0069JI0927,0
0076JI0908,0
4071MS4504,0
0018JI0901,0
0103JS0007,0
0048PP0020,0
0095JI0919,0
0097JI0909,0
0012JI0909,0
4097MS7800,0
0119JI0946,0
0102JI0923,0
0107JI0911,0
4016MS8961,0
4062MS4389,0
3111JI9000,0
0001MT0006,0
0094JS0003,0
4047MS9166,0
4008JI2364,0
0004JI0941,0
0004JI0905,0
0020JI0902,0
0133JI0904,0
0066JS0003,0
4116MS6244,0
0069MS0139,0
0004JU0002,0
0043JI0925,0
0015MS0013,0
0111MS0035,0
0069JI0914,0
0069MS2560,0
0082JS0004,0
0130JI0921,0
4131MS6555,0
4004MS4074,0
4001JI2332,0
0094JS0004,0
4083MS8061,0
4069MS6551,0
4062MS7129,0
0001MS0073,0
4085JI1986,0
4004JI2475,0
0045MS0029,0
0070JS0007,0
0034JS0005,0
4111JI2055,0
0028MS0002,0
0047MS0008,0
0050MS0004,0
0048JI0909,0
0133MS0020,0
3109JI6312,0
4045JI3416,0
0073MS0043,0
4116MA1482,0
3005JI1316,0
0082PP0016,0
0025JS0014,0
0007MS0009,0
0073MS0086,0
0071MS2200,0
4106JI2102,0
0001JI0961,0
0009MS0010,0
4062MS4418,0
4063MS8713,0
4100JI0417,0
0032MS0006,0
4069JI1492,0
4132MS6749,0
4136JI2077,0
0077JS0012,0
0073JI0911,0
0073JI0929,0
0062MS0049,0
0062MS2300,0
4099MA5010,0
4102MS6869,0
4010MA5969,0
4030MS4187,0
0105PP0007,0
4083JI8380,0
0075JI0901,0
0111JM0002,0
0111JI0931,0
0039JI0903,0
0043JI0950,0
0055MT0005,0
4007JI5576,0
0071JI0929,0
0004MS0065,0
0119JI0933,0
4132JI3683,0
0070JI0912,0
0133JI0925,0
0083JI0923,0
0133MS0021,0
0059MS0001,0
4032JI1764,0
4015MS8280,0
4096MS5370,0
0043MS2680,0
0034JS0010,0
0077MC0008,0
4125JI8795,0
4071JI3290,0
0130JI0909,0
0086MT0002,0
0072MS0005,0
4077MS8838,0
4062MS7683,0
0085MS0001,0
0079JS0004,0
0014MS3071,0
4119MS4967,0
4069JI2448,0
0025JI0911,0
0081JI0922,0
0055JI0928,0
0098JI0919,0
0102JI0902,0
0132MS0007,0
0102MT0002,0
4069MS5716,0
4116MS8956,0
0083MS0019,0
0015JI0919,0
0098MS0004,0
0032MS0026,0
0015MS0021,0
0118JS0003,0
0108JI0901,0
0032MS0025,0
0051JI0902,0
0081JI0907,0
4131MS5700,0
0028JI0917,0
0117JI0917,0
4069JI3069,0
4096JI1883,0
0047MS0001,0
3094JM8497,0
0130JI0929,0
0069MS0138,0
4083MS7925,0
0024JS0010,0
0117JI0927,0
0014JI0906,0
0123JI0919,0
0069MS0171,0
0005JI0926,0
0056JS0004,0
4009MS4134,0
0001MS0013,0
4069MS5744,0
4016MS5787,0
0095MS0021,0
4095JI7512,0
0077JS0004,0
0008MS0020,0
0024MT0001,0
0077MS0022,0
0056JI0906,0
0049PP0023,0
4043JI3395,0
0045MS0037,0
0044MS0010,0
0055MS0036,0
0079JS0003,0
0073JI0945,0
0130JI0904,0
0045JI0907,0
0090JI0903,0
0008JI0951,0
0083MS0024,0
3061JM7375,0
0016JI0914,0
4004MS3533,0
4069MS7709,0
4062JI6579,0
4004MS4084,0
4032JI3449,0
0071JI0908,0
4069JI3878,0
0066JI0906,0
4069JI2146,0
0067MS0006,0
0130MS3121,0
4062JI7527,0
4097MT4979,0
0004MS0050,0
0001JI0912,0
0049JI0912,0
4102JI2867,0
4096MS6929,0
0043JI0910,0
3005JI3503,0
0090JS0005,0
0110JS0002,0
0063MS0009,0
0049JI0909,0
0071JI0949,0
0069MS0110,0
4136MS4706,0
0071JI0951,0
0075MS3011,0
4001JI8392,0
0005MS0027,0
4131MS4285,0
0134JI0904,0
0060PP0018,0
4121MS6088,0
0069MS0061,0
0110JS0003,0
0071JI0934,0
0117JI0906,0
0054JI0902,0
4117JI2426,0
0001MS0004,0
0067MT0002,0
0128JI0901,0
0071JI0928,0
4069MS2086,0
0063MS0003,0
3043MS6922,0
4001MS6945,0
4095MS7720,0
0085JI0920,0
0084MS3041,0
4116JI5406,0
4062MS6858,0
0103MS3021,0
3001JI1230,0
0092MS0004,0
4107JI2449,0
4102MS4806,0
3119JI6338,0
4111JI1415,0
0019JI0908,0
0107JI0915,0
4102MS8938,0
0117MS0010,0
0054MA2010,0
0117JI0903,0
0125MS0004,0
0087JS0008,0
0132MS0026,0
4100MS4769,0
0079MA0001,0
0069JI0916,0
0097MS0003,0
0111JI0914,0
4004JI8504,0
0083MS0023,0
0104MS0001,0
0069MS0089,0
0062MS3021,0
4043MS6520,0
0097JI0916,0
0001JI0956,0
0010JS0001,0
0121JI0904,0
4001JI1333,0
0074JS0005,0
0102MT0006,0
4069MS9028,0
4085JI8532,0
0030JI0916,0
4111JI6451,0
0019JI0903,0
0015JI0906,0
0105JS0005,0
0001MA0001,0
4055MS7824,0
0069MS0027,0
0043JI0933,0
0119JI0918,0
0101JS0001,0
0073MS0021,0
4133MS7842,0
3043MS8710,0
0102MT0001,0
0001MS0015,0
4096MS7290,0
0106JI0904,0
4111JI1458,0
0055MS0042,0
0001MS0083,0
0008MS0029,0
0045JI0908,0
4130MS8290,0
0025MS0008,0
0085JI0967,0
4133JI2141,0
0055MS0009,0
0107JS0010,0
0079MS0013,0
4071MS5721,0
0082MS0001,0
0107JI0904,0
0085JI0946,0
0077MS0001,0
0080MA0001,0
4004MS7382,0
0085MS0017,0
0110MS0001,0
4071JI3740,0
4073JI8031,0
4136MS8151,0
0119MS0045,0
0016JI0915,0
0105MS0001,0
0116JI0929,0
0005MT0007,0
0090PP0008,0
0055MS0043,0
0038PP0022,0
0071MS0036,0
0121MS0003,0
0059PP0004,0
0111MS0055,0
4095MS7253,0
4067MS6781,0
0002JI0902,0
0032MS0041,0
4131JI2533,0
4097MS6799,0
0022JI0901,0
0069JI0974,0
0110MT0001,0
0085JI0975,0
0035JI0901,0
4043MS7885,0
4045JI2343,0
0078JS0008,0
0111JI0920,0
0071MS0076,0
4081JM8506,0
0119MT0002,0
0044MS0014,0
0002JS0005,0
0133MS0015,0
0007JI0905,0
0058MS0002,0
4083JI1511,0
0026PP0038,0
0085MS0024,0
0032MS3621,0
4073JI2604,0
4096JI2974,0
0049JS0006,0
0001MS0012,0
4116MS8998,0
0077JS0002,0
0007JS0005,0
0061JS0011,0
4001MS6619,0
0073JI0960,0
4045JI2812,0
0018MS0003,0
4055MS8775,0
0016MC0033,0
0110PP0054,0
0028JI0912,0
3117JI6372,0
0096MS0014,0
0032MS0048,0
0063JI0917,0
0132JI0904,0
0025MS0003,0
0011JM0002,0
4081MS7753,0
0107MS3061,0
3005JI1045,0
0102JI0917,0
0032MS0060,0
4036MS4208,0
0001MS0064,0
0040MS0002,0
0102MS3011,0
0029MS0003,0
0071MS0067,0
4083JI2111,0
4008JI2712,0
0044MS0002,0
0063JS0004,0
0108JI0907,0
0078JI0909,0
0043JI0917,0
4069JU8667,0
0047JI0917,0
0069JI0968,0
0103JS0009,0
0132JI0920,0
4133MS6640,0
4099JI9007,0
4096JI1638,0
4008MS4119,0
3005JI1320,0
0085JI0932,0
0077JI0923,0
0061JS0014,0
0032MS0062,0
3069JI6289,0
0052MS0002,0
4069MS4468,0
0059JS0013,0
0024MS0005,0
3100JM8205,0
0017JI0910,0
0093PP0025,0
0001MS0014,0
0018MC0009,0
0085JI0966,0
0008JI0920,0
0078JI0903,0
0004JI0951,0
4032JI1322,0
0132MT0003,0
4062MS5729,0
0071MS0017,0
0030MT0001,0
0096MS0019,0
4031JI2970,0
0111MT0007,0
0040MS0001,0
4136JI1040,0
4069MS4485,0
0008JI0905,0
0008JI0938,0
0073JI0906,0
0131MS0023,0
0108PP0058,0
0096JI0902,0
4001JI8750,0
3043MS8704,0
4096MS4669,0
0075JI0911,0
4062MS5685,0
0091JS0003,0
0019JS0002,0
0012PP0037,0
3117JI1272,0
0024JS0007,0
0095MS0024,0
0004MS0018,0
0113MS0005,0
0097MS0018,0
0001JI0967,0
0032MS0030,0
4001JI2240,0
0007MS3121,0
4109JI3331,0
0055MS0002,0
4069MT5774,0
4085MS7723,0
0016JI0903,0
4047MS4332,0
4043MS8868,0
0087JS0009,0
0092JI0905,0
0043MS0025,0
0048JI0903,0
4119MS6831,0
0131JI0914,0
0085MS0052,0
0032MS0007,0
0057JS0003,0
0005JI0910,0
0069MS0184,0
0097JI0927,0
3096JI1202,0
0055JI0927,0
0062MS0045,0
0085MS0041,0
0045MS0003,0
0133MS0030,0
0097JI0919,0
0116MS0011,0
0006JI0903,0
0055MS0048,0
0069MS0040,0
4062JI8130,0
0069MS0167,0
4071MS5255,0
0117MT0001,0
0062JU0009,0
4130JI8796,0
0045JI0921,0
4002MS4052,0
0115JI0902,0
0085JI0964,0
0073JI0946,0
0073JI0962,0
0116JI0920,0
0008MT0001,0
0014MT0001,0
4136JI3854,0
0037PP0007,0
0003JS0002,0
0007JS0001,0
0024MS0001,0
0101PP0009,0
0069JU0038,0
0085MS0060,0
0045MS0025,0
4083JI6138,0
0073JI0963,0
0058MT0001,0
0129JI0912,0
0060PP0023,0
0087JI0903,0
0085MS0044,0
3075JI8757,0
0069MS0112,0
4047JI7486,0
0091PP0010,0
0008JI0923,0
0070MT0002,0
0069MS0057,0
0062JI0922,0
4117MS6870,0
0061JI0905,0
0071JI0913,0
0083MT0002,0
4044MS4249,0
4001MS5361,0
0016MT0001,0
0005JI0935,0
0069MS3381,0
0069JU0001,0
0073MS0066,0
0020MS0001,0
0025MS2110,0
0074JS0007,0
0051PP0020,0
4062MT4408,0
0069JU0005,0
4069JI8569,0
0049JS0002,0
0102JI0916,0
0043MS0062,0
0070MS0010,0
0069MS0071,0
4083MS4572,0
0059JI0911,0
4004MS4088,0
4123JI6485,0
4083MS5322,0
3117JI2366,0
0053JI0915,0
0085JI0974,0
0032JI0949,0
4096JI2780,0
4117JI1384,0
4095JI7937,0
0001MM2351,0
0069JI0943,0
0041MS0004,0
0085MS0037,0
0137MS3011,0
0045MS0033,0
4001MS7651,0
4096MS4700,0
0133MT0003,0
0043JI0901,0
4062JI2471,0
0074JS0001,0
4109JI5557,0
0071MS0060,0
0049MS0009,0
0123MS0007,0
0102MT0005,0
0021JI0902,0
0109MS0002,0
0105JI0903,0
0069JI0913,0
0066JM0001,0
0129JI0906,0
0053JI0914,0
0055MS0033,0
4004JI2791,0
0016JS0004,0
0003JI0908,0
0012MT0001,0
0111MS0015,0
0073JI0948,0
0099JI0914,0
0008JI0908,0
0048MS2020,0
0055MS0050,0
4067MS8849,0
0102MT0004,0
0097JI0926,0
4004JI5814,0
0017MT0001,0
0054JS0004,0
4043JI7676,0
0111JI0929,0
0043MS0059,0
0056MS0003,0
0129JI0917,0
0024MC0003,0
4121JI5604,0
0016MS0005,0
4109MS4845,0
0069MS0011,0
0130JI0931,0
3092JM8820,0
4096JI6262,0
0091JI0903,0
0030MS0019,0
0092JS0001,0
0109JI0901,0
0037MS0001,0
0015JI0911,0
0126JM0001,0
0063JS0005,0
0022JI0909,0
0102MA0001,0
3005JI2096,0
0070JI0915,0
0071MT0001,0
0055JI0926,0
4109JI2130,0
4096MS4666,0
4001JI1324,0
4109JI8925,0
0069JI1005,0
4044PP9000,0
0079JS0001,0
0053JS0001,0
0032MS0004,0
3089JM7718,0
0053MS0016,0
0055MT0001,0
0119MS0030,0
0062MS0074,0
4032JI8030,0
0093MS0008,0
4136MT4755,0
4087MS4626,0
0135JI0910,0
4083MS7901,0
0016MS3081,0
0060PP0017,0
4095JI1929,0
4035MA4205,0
0073MS0001,0
0069MS0021,0
0085JI0958,0
0008MS0002,0
4133JI2000,0
0074MS0001,0
0083JI0910,0
0117JI0919,0
0069MS0010,0
4015MS4148,0
3001JI1233,0
4102MS3378,0
0091MS0001,0
0064MS0003,0
0081JS0009,0
0009JS0002,0
0086JI0901,0
0045MS0049,0
4071MS6723,0
4001JI5462,0
0033JM0002,0
4085MS4611,0
4069MS8664,0
0062JI0906,0
4084MS4575,0
0071JI0918,0
0006JI0906,0
4131MS7079,0
0016MS2120,0
4061JI2278,0
0111MS0040,0
0098JI0911,0
4055JI2912,0
0133JI0929,0
0061JI0912,0
0079JI0918,0
4071MS6767,0
3092JI2034,0
0073JI0921,0
0040JI0902,0
0010MS0006,0
0100JI0911,0
4004MS7765,0
0119JI0927,0
0033JI0902,0
0060PP0031,0
0020JS0007,0
0116MS0016,0
0005MS0008,0
4095JU7411,0
0062JU0003,0
4069JI1466,0
0069JU0037,0
0135JI0913,0
0109MS3081,0
4069JI8522,0
0113JI0913,0
4135MT4800,0
0015JI0923,0
0049JS0012,0
4062JI1772,0
0136JI0908,0
0069MS2840,0
0117JI0921,0
0030MS0035,0
0066MS0007,0
0105JS0006,0
0129MS0001,0
0047JI0921,0
0131JI0920,0
0069MS0142,0
0130JI0903,0
0135MS0022,0
0133MS0036,0
0116MS0031,0
3111JI6421,0
0081JI0901,0
4069MS7710,0
0069JI1015,0
0045MS0013,0
0089JS0002,0
4055JI1624,0
4055JI7633,0
0073MS0040,0
0085MS0002,0
0027PP0053,0
0013MS0008,0
0089JI0908,0
0022MS0005,0
4004MS7143,0
0049MS0003,0
0106JI0902,0
0069JU0033,0
0085JI0950,0
0104JI0901,0
0053JI0902,0
0016JI0912,0
0073MS0013,0
0069MT0005,0
0069MS0014,0
0053MS0006,0
0001JI0986,0
0062JI0934,0
0038MC0022,0
0096MS0009,0
0100MT0004,0
4096JI1694,0
0131MS0016,0
0062JI0917,0
0025MS2011,0
3005JI2261,0
0015MS0025,0
4062JI8464,0
4001JM7489,0
0133JI0931,0
4119JI3443,0
4109MS3391,0
4102MS3532,0
4015JI2156,0
0045MS0053,0
0077JS0008,0
0045MS0011,0
4088JI9000,0
0089JI0907,0
0004JI0954,0
0055MS0014,0
4133JI2716,0
0109MS0004,0
0071MS0033,0
0135MS0003,0
0040MS3061,0
0069MS0003,0
0079JI0911,0
0077MS0006,0
0015MS0010,0
0055JI0904,0
0019JI0902,0
0114JI0905,0
0061JS0009,0
0085JI0928,0
0118MA0001,0
4119MS8164,0
4005MS4092,0
0013MT0001,0
0077JI0929,0
4083JI2165,0
4069JI2761,0
0069JI0904,0
4083MS4567,0
0042JS0002,0
4032JI5126,0
0084MS0001,0
0071MS0006,0
0064PP0040,0
4131MS7851,0
4116MS4911,0
0077JI0906,0
0067JI0907,0
0058JI0903,0
4045MS4267,0
0018JS0005,0
0075MS0016,0
4096JI5976,0
4063JI7977,0
0085MS0039,0
0117MS0031,0
0010JI0908,0
0039MS0001,0
0067JI0908,0
0071MS0004,0
4043JI6414,0
0001JI0922,0
4102JI9122,0
0119MS0007,0
4055MS4351,0
0054JS0002,0
4069JI8539,0
3109JI6309,0
0041JS0004,0
0071MS0039,0
4119MS4958,0
0005JI0924,0
0105JI0902,0
0084MT0001,0
0055JI0914,0
0030JI0908,0
4062MS4392,0
4071MS6726,0
0109MT0003,0
0071MS0021,0
4069MS4487,0
4076MS8213,0
3026JI1519,0
3001JI8571,0
0093JI0901,0
0084JI0901,0
4097MS6854,0
0130MS0008,0
0073MT0003,0
4132MS7244,0
0096MS0021,0
0059JI0908,0
0098MT0001,0
0083JI0919,0
0001MT0004,0
0064JI0902,0
0073MS0014,0
3001JI1234,0
0131JI0901,0
0025JI0915,0
0111MS0056,0
3062JI8013,0
4083MS7898,0
0005JI0903,0
0036JI0905,0
0004MS0020,0
4055MS4354,0
0074JS0009,0
0083JI0926,0
0047JI0905,0
0073MS0065,0
4112MT5512,0
0010MS0005,0
0066MS0008,0
0062MS0085,0
0062MS0011,0
3005JI1719,0
0068MT0001,0
0051JS0008,0
4117MS4926,0
0004MS0009,0
0010JS0006,0
4069JI2611,0
0119JI0915,0
0049JI0901,0
0065PP0015,0
0069JI1002,0
4032JI6013,0
0087JS0011,0
0081JS0006,0
0112MS0013,0
0005MS0030,0
0078JI0905,0
0057JI0903,0
4117JI7793,0
0077JI0911,0
4062JI5493,0
3005JI6379,0
4100MS7098,0
0084MS0006,0
0043MS0077,0
4119MS8113,0
4001MS8915,0
0001MS0096,0
4111MS7698,0
4043MS4222,0
0098MS0012,0
0107JI0907,0
0042MS0003,0
0043MS0030,0
0064JS0011,0
4043MS4213,0
0032MS0014,0
0096MS0018,0
4116JI9018,0
3111JI6419,0
0047MS0013,0
0126JS0001,0
4069MS4490,0
4096MS4679,0
0071JI0909,0
0072JI0908,0
0117MS0015,0
0008JI0932,0
0130JI0905,0
4100JI2044,0
0049JI0903,0
0041JS0001,0
4030MS7121,0
0098JI0905,0
4043JI1941,0
0108JI0903,0
0013JI0907,0
4067MS3941,0
3005JI2032,0
0069MS0120,0
0058JI0905,0
4117MS4940,0
4043JI3957,0
0007JI0903,0
0116JI0909,0
4085MS4587,0
4062MS6653,0
0039PP0015,0
0069MS0102,0
4094JI3397,0
4035MS4204,0
4109MS4867,0
0071MS0050,0
3070JM7358,0
4119JI1854,0
0069MS0176,0
0005JI0909,0
4069MS5203,0
4117MS4916,0
4007MS4108,0
4100MS7159,0
4117MS4922,0
0116JI0910,0
0087JS0013,0
3075JI6473,0
0106JS0007,0
4097JI1545,0
0100JI0922,0
4069MS4477,0
0089MT0001,0
0061JI0901,0
4001MS4019,0
4043MT4227,0
4111JI3055,0
0099JI0912,0
0055MS0037,0
4043JI3149,0
4092MA4635,0
0117MS0004,0
4116MS5224,0
4097MS7125,0
4015MS8270,0
0043MS3741,0
0117MS0030,0
0073MT0004,0
4015JI8249,0
0071MS0008,0
4045MS4253,0
4055JI7891,0
0062MS0051,0
4069JI3992,0
0073JU0001,0
0071MS0073,0
4119PP5961,0
0099MS0012,0
0133MS0005,0
0025MS0005,0
4043JI3009,0
0100JI0912,0
4069JI6606,0
0127JS0002,0
0013JI0901,0
0014MS0009,0
4014MS4146,0
0062MS0079,0
4077MS4541,0
0077JS0005,0
0086MS0007,0
3045JI2052,0
0129JI0918,0
0119JI0949,0
0102JI0926,0
0070MS0013,0
4069MS8104,0
4062MS6648,0
4083MS6401,0
4030MS3994,0
0027MS0009,0
0078MS0006,0
0062MS0028,0
0069JI1008,0
0132MS0023,0
4032MS6817,0
0004JI0926,0
0108JI0909,0
4062JI1925,0
4014JI8324,0
0009JI0905,0
0027MS3081,0
0026JS0008,0
4117MS4924,0
4109JI2170,0
4069MS8794,0
0004JI0950,0
0001MS0092,0
4132JI1608,0
4067JI3996,0
0018JS0009,0
4077JI1648,0
4085JI1475,0
0133MS0032,0
4004MT4080,0
0119JI0936,0
4111MS8149,0
0047MS0023,0
0071MS0059,0
4047JI1741,0
0001MS0034,0
4055JI2014,0
4069JI3557,0
4055JI2972,0
0085JI0971,0
0076MS0002,0
0062MS0053,0
0069JI0988,0
4030MS8413,0
0019MA0001,0
4069JI1928,0
0109JI0911,0
0040PP0016,0
0064JI0908,0
4095MS4645,0
4085JI7581,0
0117JI0915,0
4117JI2066,0
4100MS5753,0
